3,0
12,0
12,0
11,0
11,0
1,0
12,0
4,0
12,0
3,0
3,0
0,0
4,0
1,0
1,0
12,0
0,0
11,0
11,0
11,0
3,0
12,0
3,0
12,0
1,0
0,0
3,0
11,0
3,0
11,0
3,0
11,0
12,0
12,0
12,0
3,0
0,0
3,0
12,0
4,0
11,0
4,0
12,0
3,0
3,0
1,0
12,0
1,0
12,0
0,0
3,0
4,0
4,15
4,0
11,0
11,0
4,0
12,0
0,0
12,0
11,0
3,0
11,0
4,0
12,0
0,0
0,0
1,0
1,0
0,0
12,0
3,0
3,0
12,0
11,0
3,0
12,0
1,0
1,0
4,0
12,0
12,0
1,0
12,0
1,0
1,0
0,0
0,0
12,0
1,0
12,0
4,0
0,0
4,0
3,0
1,0
12,0
4,0
12,0
11,0
1,0
0,0
1,0
